"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","141.5","","","","1"
"2018-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.3","","","","1"
"2018-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","94.5","","","","1"
"2018-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","139.8","","","","1"
"2018-09","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","126.3","","","","1"
"2018-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","115.7","","","","1"
"2018-09","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","169.6","","","","1"
"2018-09","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","131.4","","","","1"
"2018-09","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","128.2","","","","1"
"2018-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","134.2","","","","1"
"2018-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","146.3","","","","1"
"2018-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","142.0","","","","1"
"2018-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.8","","","","1"
"2018-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","94.7","","","","1"
"2018-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","140.3","","","","1"
"2018-10","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","126.3","","","","1"
"2018-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","116.1","","","","1"
"2018-10","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","169.8","","","","1"
"2018-10","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","131.8","","","","1"
"2018-10","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","128.5","","","","1"
"2018-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","134.0","","","","1"
"2018-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","146.7","","","","1"
"2018-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","142.3","","","","1"
"2018-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.8","","","","1"
"2018-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","94.6","","","","1"
"2018-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","138.8","","","","1"
"2018-11","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","125.1","","","","1"
"2018-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","115.9","","","","1"
"2018-11","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","170.1","","","","1"
"2018-11","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","131.5","","","","1"
"2018-11","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","128.7","","","","1"
"2018-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","134.3","","","","1"
"2018-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","147.8","","","","1"
"2018-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","142.3","","","","1"
"2018-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.9","","","","1"
"2018-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","94.6","","","","1"
"2018-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","138.6","","","","1"
"2018-12","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","126.0","","","","1"
"2018-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","115.9","","","","1"
"2018-12","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","170.3","","","","1"
"2018-12","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","131.7","","","","1"
"2018-12","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","129.3","","","","1"
"2019-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","134.3","","","","1"
"2019-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","147.9","","","","1"
"2019-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","143.0","","","","1"
"2019-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.8","","","","1"
"2019-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.0","","","","1"
"2019-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","137.8","","","","1"
"2019-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","126.0","","","","1"
"2019-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","115.9","","","","1"
"2019-01","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","170.9","","","","1"
"2019-01","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","131.6","","","","1"
"2019-01","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","129.1","","","","1"
"2019-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","134.7","","","","1"
"2019-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","148.5","","","","1"
"2019-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","143.4","","","","1"
"2019-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.5","","","","1"
"2019-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.6","","","","1"
"2019-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","139.1","","","","1"
"2019-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","126.4","","","","1"
"2019-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","115.8","","","","1"
"2019-02","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","171.0","","","","1"
"2019-02","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","132.0","","","","1"
"2019-02","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","129.5","","","","1"
"2019-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","135.2","","","","1"
"2019-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","149.0","","","","1"
"2019-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","143.8","","","","1"
"2019-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.3","","","","1"
"2019-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.4","","","","1"
"2019-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","140.8","","","","1"
"2019-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","126.7","","","","1"
"2019-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","116.0","","","","1"
"2019-03","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","170.9","","","","1"
"2019-03","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","132.5","","","","1"
"2019-03","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","129.7","","","","1"
"2019-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","135.6","","","","1"
"2019-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","149.0","","","","1"
"2019-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","144.1","","","","1"
"2019-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.5","","","","1"
"2019-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.5","","","","1"
"2019-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","141.3","","","","1"
"2019-04","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","126.8","","","","1"
"2019-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","116.1","","","","1"
"2019-04","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","171.1","","","","1"
"2019-04","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","132.9","","","","1"
"2019-04","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","130.0","","","","1"
"2019-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","136.0","","","","1"
"2019-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","149.5","","","","1"
"2019-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","144.2","","","","1"
"2019-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.8","","","","1"
"2019-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.7","","","","1"
"2019-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","142.4","","","","1"
"2019-05","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","127.3","","","","1"
"2019-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","117.3","","","","1"
"2019-05","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","171.3","","","","1"
"2019-05","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","133.3","","","","1"
"2019-05","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","130.4","","","","1"
"2019-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","135.9","","","","1"
"2019-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","150.2","","","","1"
"2019-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","144.0","","","","1"
"2019-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","124.0","","","","1"
"2019-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.7","","","","1"
"2019-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","141.5","","","","1"
"2019-06","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","127.7","","","","1"
"2019-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","116.8","","","","1"
"2019-06","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","170.9","","","","1"
"2019-06","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","133.3","","","","1"
"2019-06","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","130.5","","","","1"
"2019-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","136.4","","","","1"
"2019-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","150.8","","","","1"
"2019-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","144.3","","","","1"
"2019-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.4","","","","1"
"2019-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.7","","","","1"
"2019-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","142.3","","","","1"
"2019-07","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","127.9","","","","1"
"2019-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","119.2","","","","1"
"2019-07","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","170.8","","","","1"
"2019-07","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","133.6","","","","1"
"2019-07","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","130.8","","","","1"
"2019-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","136.4","","","","1"
"2019-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","151.0","","","","1"
"2019-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","144.6","","","","1"
"2019-08","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.5","","","","1"
"2019-08","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.8","","","","1"
"2019-08","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","142.4","","","","1"
"2019-08","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","127.5","","","","1"
"2019-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","118.5","","","","1"
"2019-08","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","171.0","","","","1"
"2019-08","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","133.6","","","","1"
"2019-08","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","131.0","","","","1"
"2019-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","136.3","","","","1"
"2019-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","151.3","","","","1"
"2019-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","144.8","","","","1"
"2019-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.6","","","","1"
"2019-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.9","","","","1"
"2019-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","141.7","","","","1"
"2019-09","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","127.8","","","","1"
"2019-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","117.0","","","","1"
"2019-09","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","170.9","","","","1"
"2019-09","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","133.6","","","","1"
"2019-09","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","131.1","","","","1"
"2019-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","136.7","","","","1"
"2019-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","151.5","","","","1"
"2019-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","145.7","","","","1"
"2019-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.6","","","","1"
"2019-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","96.9","","","","1"
"2019-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","142.2","","","","1"
"2019-10","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","127.8","","","","1"
"2019-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","117.3","","","","1"
"2019-10","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","171.4","","","","1"
"2019-10","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","133.9","","","","1"
"2019-10","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","131.4","","","","1"
"2019-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","136.8","","","","1"
"2019-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","151.7","","","","1"
"2019-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","145.9","","","","1"
"2019-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.6","","","","1"
"2019-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","97.1","","","","1"
"2019-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","142.8","","","","1"
"2019-11","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","128.0","","","","1"
"2019-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","115.8","","","","1"
"2019-11","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","172.1","","","","1"
"2019-11","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","133.9","","","","1"
"2019-11","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","131.1","","","","1"
"2019-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","137.3","","","","1"
"2019-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","152.2","","","","1"
"2019-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","146.3","","","","1"
"2019-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.4","","","","1"
"2019-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","97.3","","","","1"
"2019-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","144.1","","","","1"
"2019-12","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","128.3","","","","1"
"2019-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","115.5","","","","1"
"2019-12","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","170.9","","","","1"
"2019-12","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","134.3","","","","1"
"2019-12","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","131.4","","","","1"
"2020-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","137.5","","","","1"
"2020-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","152.9","","","","1"
"2020-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","146.4","","","","1"
"2020-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.2","","","","1"
"2020-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","97.9","","","","1"
"2020-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","145.0","","","","1"
"2020-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","128.8","","","","1"
"2020-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","115.4","","","","1"
"2020-01","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","171.5","","","","1"
"2020-01","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","134.6","","","","1"
"2020-01","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","131.5","","","","1"
"2020-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","137.7","","","","1"
"2020-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","152.1","","","","1"
"2020-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","146.7","","","","1"
"2020-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.6","","","","1"
"2020-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","98.4","","","","1"
"2020-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","144.9","","","","1"
"2020-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","128.9","","","","1"
"2020-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","116.1","","","","1"
"2020-02","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","171.3","","","","1"
"2020-02","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","134.9","","","","1"
"2020-02","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","132.0","","","","1"
"2020-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","136.3","","","","1"
"2020-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","152.3","","","","1"
"2020-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","146.5","","","","1"
"2020-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.6","","","","1"
"2020-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","98.7","","","","1"
"2020-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","138.3","","","","1"
"2020-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","128.9","","","","1"
"2020-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","115.3","","","","1"
"2020-03","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","171.4","","","","1"
"2020-03","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","133.4","","","","1"
"2020-03","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","131.9","","","","1"
"2020-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","135.6","","","","1"
"2020-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","154.0","","","","1"
"2020-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","146.0","","","","1"
"2020-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.8","","","","1"
"2020-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","92.0","","","","1"
"2020-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","136.2","","","","1"
"2020-04","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","128.4","","","","1"
"2020-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","115.2","","","","1"
"2020-04","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","171.7","","","","1"
"2020-04","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","132.1","","","","1"
"2020-04","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","131.7","","","","1"
"2020-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","135.4","","","","1"
"2020-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","153.9","","","","1"
"2020-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","145.6","","","","1"
"2020-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.4","","","","1"
"2020-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","90.5","","","","1"
"2020-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","138.1","","","","1"
"2020-05","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","128.4","","","","1"
"2020-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","114.8","","","","1"
"2020-05","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","171.7","","","","1"
"2020-05","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","132.0","","","","1"
"2020-05","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","131.4","","","","1"
"2020-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","136.5","","","","1"
"2020-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","154.4","","","","1"
"2020-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","146.4","","","","1"
"2020-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.5","","","","1"
"2020-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","92.7","","","","1"
"2020-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","140.4","","","","1"
"2020-06","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","128.3","","","","1"
"2020-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","115.1","","","","1"
"2020-06","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","171.8","","","","1"
"2020-06","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","133.1","","","","1"
"2020-06","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","131.8","","","","1"
"2020-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","136.5","","","","1"
"2020-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","154.4","","","","1"
"2020-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","146.4","","","","1"
"2020-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","123.9","","","","1"
"2020-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","93.7","","","","1"
"2020-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","140.2","","","","1"
"2020-07","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","128.6","","","","1"
